timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1618484000,1618484000,0.69904286,3.236219e-06,-0.023741998,1.0006409,6.259127e-05,1.0,1
1618580000,1618580000,0.699056,3.2234477e-06,-0.1002633,1.0006402,0.0011162553,1.0,1
1618684000,1618684000,0.6990808,3.2096166e-06,-0.038764004,1.0006366,0.00016685466,1.0,1
1618780000,1618780000,0.6991005,3.1991945e-06,-0.058614552,1.0006362,0.00038149793,1.0,1
1618884000,1618884000,0.6991187,3.183699e-06,-0.033236634,1.0006317,0.00012266406,1.0,1
1618980000,1618980000,0.6991461,3.1715897e-06,-0.07160199,1.0006317,0.0005692898,1.0,1
1619076000,1619076000,0.6991745,3.1596387e-06,-0.09245056,1.0006294,0.00094908103,1.0,1
1619180000,1619180000,0.69918406,3.1467282e-06,-0.031686768,1.0006256,0.00011149151,1.0,1
1619284000,1619284000,0.69920325,3.1379213e-06,-0.04551955,1.0006227,0.0002300822,1.0,1
1619380000,1619380000,0.6992195,3.1283948e-06,-0.082448624,1.0006218,0.00075483904,1.0,1
1619484000,1619484000,0.6992306,3.11407e-06,0.035669982,1.0006168,0.0001412848,1.0,1
1619580000,1619580000,0.69924635,3.1029906e-06,-0.14275476,1.0006152,0.0022629325,1.0,1
1619684000,1619684000,0.699275,3.0890783e-06,-0.039527614,1.0006127,0.00017349729,1.0,1
1619780000,1619780000,0.6992892,3.0764122e-06,-0.017618738,1.000612,3.4470006e-05,1.0,1
1619884000,1619884000,0.6993147,3.0628846e-06,-0.0571831,1.0006075,0.00036310242,1.0,1
1619980000,1619980000,0.699319,3.0506171e-06,0.013217948,1.0006047,1.9400952e-05,1.0,1
1620084000,1620084000,0.69933414,3.0393892e-06,-0.10606918,1.0006013,0.0012493234,1.0,1
1620180000,1620180000,0.6993431,3.0292852e-06,0.041342176,1.0006007,0.00018979439,1.0,1
1620284000,1620284000,0.6993786,3.018367e-06,-0.1571288,1.0005976,0.0027416346,1.0,1
1620380000,1620380000,0.6993899,3.006754e-06,-0.06459213,1.0005958,0.00046329547,1.0,1
1620484000,1620484000,0.6994102,2.9961593e-06,0.0037302673,1.0005928,1.5451833e-06,1.0,1
1620580000,1620580000,0.69943047,2.9866123e-06,-0.017109392,1.0005927,3.2506432e-05,1.0,1
1620684000,1620684000,0.6994416,2.9745381e-06,-0.055500895,1.0005882,0.00034205985,1.0,1
1620780000,1620780000,0.69944715,2.9653315e-06,-0.06667373,1.0005865,0.0004936423,1.0,1
1620884000,1620884000,0.69947326,2.9535875e-06,-0.06567866,1.0005844,0.0004790186,1.0,1
1620980000,1620980000,0.6994986,2.9428663e-06,-0.06252905,1.0005848,0.00043417743,1.0,1
1621084000,1621084000,0.6994959,2.9314394e-06,0.034304503,1.0005795,0.0001306797,1.0,1
1621180000,1621180000,0.69952214,2.921089e-06,-0.070317,1.000579,0.0005490688,1.0,1
1621284000,1621284000,0.69952744,2.9116882e-06,0.07783442,1.0005759,0.0006727456,1.0,1
1621380000,1621380000,0.6995413,2.9016037e-06,-0.13305704,1.0005755,0.0019659991,1.0,1
1621476000,1621476000,0.69955224,2.8916345e-06,-0.2509239,1.000573,0.006991861,1.0,1
1621580000,1621580000,0.6995717,2.8809638e-06,-0.016394569,1.0005716,2.9847593e-05,1.0,1
1621684000,1621684000,0.6995984,2.870466e-06,-0.11613344,1.0005687,0.001497701,1.0,1
1621780000,1621780000,0.6996086,2.862498e-06,-0.06752751,1.0005684,0.00050637487,1.0,1
1621884000,1621884000,0.6996168,2.8554473e-06,-0.0057754833,1.0005653,3.7041514e-06,1.0,1
1621972000,1621972000,0.6996267,2.8468905e-06,0.012384491,1.0005611,1.7032178e-05,1.0,1
1622084000,1622084000,0.6996186,2.8377624e-06,0.062698565,1.0005593,0.00043654587,1.0,1
1622180000,1622180000,0.6996481,2.8302918e-06,-0.029219266,1.0005604,9.48097e-05,1.0,1
1622276000,1622276000,0.69966865,2.8212978e-06,-0.102383465,1.0005592,0.0011640573,1.0,1
1622380000,1622380000,0.6996808,2.8132479e-06,0.020279866,1.0005574,4.567154e-05,1.0,1
1622484000,1622484000,0.6996861,2.8053257e-06,-0.044196658,1.0005541,0.0002169181,1.0,1
1622580000,1622580000,0.6997053,2.7966687e-06,-0.098350614,1.0005543,0.0010741649,1.0,1
1622684000,1622684000,0.6997258,2.7889093e-06,0.004062671,1.0005518,1.8329104e-06,1.0,1
1622780000,1622780000,0.6997314,2.7804595e-06,-0.078849174,1.0005504,0.00069041917,1.0,1
1622884000,1622884000,0.699748,2.7729686e-06,-0.083639845,1.0005479,0.0007768659,1.0,1
1622980000,1622980000,0.6997515,2.7647368e-06,0.056129612,1.0005474,0.00034986774,1.0,1
