timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
169136000,169136000,1310988,1310988,2.0240104e-05,-1.4913728e-05,6.4981105e-05,-6.2249244e-05,-8.140217e-05,-0.039063804,4000,4000,0,0,0,1
169636000,169636000,1310988,1310988,-1.491377e-05,3.834949e-05,1.3848449e-05,0.00026815064,-6.703696e-05,-0.039614465,4000,4000,0,0,0,1
170136000,170136000,1310988,1310988,-4.4741122e-05,3.302328e-05,-2.4500965e-05,-0.00025857383,-0.00050278165,-0.039853882,4000,4000,0,0,0,1
170636000,170636000,1310988,1310988,-1.597901e-05,3.834949e-05,-7.4569043e-06,0.00025378537,0.00011492237,-0.039173935,4000,4000,0,0,0,1
171136000,171136000,1310988,1310988,-3.6218997e-05,-2.450112e-05,-1.1717839e-05,0.00015801731,0.0001436528,-0.039111685,4000,4000,0,0,0,1
171636000,171636000,1310988,1310988,-5.0067432e-05,4.261098e-06,1.0653465e-06,6.703766e-05,0.0006129164,-0.03958094,4000,4000,0,0,0,1
172136000,172136000,1310988,1310988,6.7111614e-05,-2.1305394e-05,-2.130829e-06,9.576807e-05,0.00051235984,-0.039025497,4000,4000,0,0,0,1
172636000,172636000,1310988,1310988,-7.456916e-06,-4.0480016e-05,1.704429e-05,0.00035913024,6.837977e-10,-0.039178725,4000,4000,0,0,0,1
173136000,173136000,1310988,1310988,-1.4913945e-05,-5.3263197e-05,5.539372e-05,-0.00015322893,-1.4364526e-05,-0.039341528,4000,4000,0,0,0,1
173636000,173636000,1310988,1310988,9.587414e-06,-1.4913691e-05,5.3262997e-06,-2.8730416e-05,0.00011013398,-0.039499544,4000,4000,0,0,0,1
174136000,174136000,1310988,1310988,-8.5221345e-06,-1.2783213e-05,-2.9827386e-05,0.00044532155,8.1403545e-05,-0.03876213,4000,4000,0,0,0,1
174636000,174636000,1310988,1310988,-2.4500963e-05,4.2610678e-05,-1.2783084e-05,0.00024899698,0.0001292876,-0.039269697,4000,4000,0,0,0,1
175136000,175136000,1310988,1310988,2.7696822e-05,-3.7284302e-05,-2.1304943e-06,-4.788404e-06,-0.00021547751,-0.038958456,4000,4000,0,0,0,1
175636000,175636000,1310988,1310988,-5.752421e-05,-1.9174908e-05,2.0240099e-05,0.0004261679,-0.00032561074,-0.03942293,4000,4000,0,0,0,1
176136000,176136000,1310988,1310988,2.9827366e-05,-2.1305208e-05,-4.3675907e-05,0.00031124623,3.351952e-05,-0.039681505,4000,4000,0,0,0,1
176636000,176636000,1310988,1310988,-1.384846e-05,1.278308e-05,1.1717989e-05,0.000119710094,0.0001292876,-0.039073378,4000,4000,0,0,0,1
177136000,177136000,1310988,1310988,5.32616e-06,-4.0480103e-05,2.2370505e-05,-0.00030166947,0.0002681513,-0.03886747,4000,4000,0,0,0,1
177636000,177636000,1310988,1310988,2.8762084e-05,-2.9827464e-05,-2.024002e-05,0.00017717094,-0.00038786,-0.03946602,4000,4000,0,0,0,1
178136000,178136000,1310988,1310988,-1.0652533e-05,-4.154556e-05,-5.326306e-05,-0.00022505499,0.00030167014,-0.039082948,4000,4000,0,0,0,1
178636000,178636000,1310988,1310988,8.522134e-06,9.587351e-06,-1.3848449e-05,-0.00029209268,-9.57674e-05,-0.039015908,4000,4000,0,0,0,1
179136000,179136000,1310988,1310988,-5.6459023e-05,1.49137e-05,-1.1717908e-05,-4.7884064e-06,-0.0003495528,-0.03911647,4000,4000,0,0,0,1
179636000,179636000,1310988,1310988,3.5153662e-05,7.4569143e-06,2.2370641e-05,9.576807e-05,-0.00011492101,-0.03893451,4000,4000,0,0,0,1
180136000,180136000,1310988,1310988,3.9414797e-05,-1.9174558e-05,-2.5566482e-05,0.00013407531,1.436589e-05,-0.038843535,4000,4000,0,0,0,1
180636000,180636000,1310988,1310988,-5.3263448e-06,-3.408846e-05,-2.130609e-06,-1.436521e-05,4.3096315e-05,-0.03910211,4000,4000,0,0,0,1
